1000,t,0.000210,481
1000,t,0.000209,481
1000,t,0.000207,481
1000,t,0.000227,481
1000,t,0.000208,481
1000,t,0.000207,481
1000,f,0.001369,481
1000,f,0.001367,481
1000,f,0.001413,481
1000,f,0.002059,481
1000,f,0.001360,481
1000,f,0.001363,481
1500,t,0.000392,735
1500,t,0.000390,735
1500,t,0.000424,735
1500,t,0.000388,735
1500,t,0.000390,735
1500,t,0.000400,735
1500,f,0.003538,735
1500,f,0.004662,735
1500,f,0.003146,735
1500,f,0.003162,735
1500,f,0.003179,735
1500,f,0.003281,735
2000,t,0.000662,999
2000,t,0.000661,999
2000,t,0.000692,999
2000,t,0.000660,999
2000,t,0.000693,999
2000,t,0.000677,999
2000,f,0.005946,999
2000,f,0.005610,999
2000,f,0.005822,999
2000,f,0.005750,999
2000,f,0.005676,999
2000,f,0.005677,999
2500,t,0.001024,1242
2500,t,0.001041,1242
2500,t,0.001092,1242
2500,t,0.001038,1242
2500,t,0.001034,1242
2500,t,0.001040,1242
2500,f,0.009190,1242
2500,f,0.009098,1242
2500,f,0.009203,1242
2500,f,0.009648,1242
2500,f,0.009740,1242
2500,f,0.009458,1242
5000,t,0.004595,2347
5000,t,0.005632,2347
5000,t,0.004291,2347
5000,t,0.004244,2347
5000,t,0.004417,2347
5000,t,0.004279,2347
5000,f,0.043920,2347
5000,f,0.042125,2347
5000,f,0.040960,2347
5000,f,0.041344,2347
5000,f,0.041533,2347
5000,f,0.040907,2347
7500,t,0.008990,3425
7500,t,0.009074,3425
7500,t,0.008928,3425
7500,t,0.009102,3425
7500,t,0.009087,3425
7500,t,0.009138,3425
7500,f,0.105174,3425
7500,f,0.116838,3425
7500,f,0.106801,3425
7500,f,0.111396,3425
7500,f,0.106273,3425
7500,f,0.108965,3425
10000,t,0.016323,4405
10000,t,0.016861,4405
10000,t,0.017034,4405
10000,t,0.015988,4405
10000,t,0.015943,4405
10000,t,0.015868,4405
10000,f,0.215348,4405
10000,f,0.219455,4405
10000,f,0.207107,4405
10000,f,0.209559,4405
10000,f,0.207357,4405
10000,f,0.208954,4405
15000,t,0.035333,6597
15000,t,0.035096,6597
15000,t,0.035214,6597
15000,t,0.036607,6597
15000,t,0.035371,6597
15000,t,0.036076,6597
15000,f,0.550227,6597
15000,f,0.528690,6597
15000,f,0.532692,6597
15000,f,0.530836,6597
15000,f,0.561904,6597
15000,f,0.592820,6597
20000,t,0.065191,9606
20000,t,0.069541,9606
20000,t,0.067826,9606
20000,t,0.072678,9606
20000,t,0.078504,9606
20000,t,0.067203,9606
20000,f,1.029076,9606
20000,f,1.008152,9606
20000,f,0.975367,9606
20000,f,0.990726,9606
20000,f,0.971205,9606
20000,f,0.991536,9606
30000,t,0.141834,12864
30000,t,0.143135,12864
30000,t,0.139070,12864
30000,t,0.140297,12864
30000,t,0.141853,12864
30000,t,0.141678,12864
30000,f,2.320277,12864
30000,f,2.347992,12864
30000,f,2.376652,12864
30000,f,2.310262,12864
30000,f,2.307889,12864
30000,f,2.388011,12864
50000,t,0.504190,25090
50000,t,0.500670,25090
50000,t,0.484160,25090
50000,t,0.482726,25090
50000,t,0.488122,25090
50000,t,0.481256,25090
50000,f,6.845998,25090
50000,f,6.980311,25090
50000,f,7.304457,25090
50000,f,6.934515,25090
50000,f,6.840127,25090
50000,f,6.782112,25090
75000,t,1.189468,37336
75000,t,1.179856,37336
75000,t,1.201566,37336
75000,t,1.201890,37336
75000,t,1.182130,37336
75000,t,1.186265,37336
75000,f,15.644230,37336
75000,f,15.743204,37336
75000,f,15.636539,37336
75000,f,15.693477,37336
75000,f,15.917647,37336
75000,f,16.451191,37336
100000,t,2.391119,49979
100000,t,2.350453,49979
100000,t,2.364354,49979
100000,t,2.317589,49979
100000,t,2.341093,49979
100000,t,2.370782,49979
100000,f,28.105536,49979
100000,f,28.148300,49979
100000,f,28.100700,49979
100000,f,28.091510,49979
100000,f,29.099471,49979
100000,f,29.073592,49979
150000,t,5.707667,74868
150000,t,5.777228,74868
150000,t,5.835324,74868
150000,t,5.954738,74868
150000,t,5.905774,74868
150000,t,5.895594,74868
150000,f,67.373645,74868
150000,f,66.581651,74868
150000,f,66.333137,74868
150000,f,66.134710,74868
150000,f,66.753249,74868
150000,f,67.773622,74868
250000,t,17.113822,124877
250000,t,17.247050,124877
250000,t,16.829887,124877
250000,t,17.190027,124877
250000,t,17.068588,124877
250000,t,16.880462,124877
250000,f,188.620023,124877
250000,f,188.020942,124877
250000,f,187.107849,124877
250000,f,185.728380,124877
250000,f,188.544009,124877
250000,f,185.728405,124877
350000,t,34.644419,175219
350000,t,33.323945,175219
350000,t,34.287937,175219
350000,t,34.460864,175219
350000,t,34.420914,175219
350000,t,34.981951,175219
350000,f,392.885017,175219
350000,f,396.466210,175219
350000,f,393.073334,175219
350000,f,396.926993,175219
350000,f,398.225745,175219
350000,f,394.127244,175219
500000,t,78.870423,250175
500000,t,75.874589,250175
500000,t,80.289839,250175
500000,t,78.787193,250175
500000,t,80.037751,250175
500000,t,78.255250,250175
500000,f,893.920973,250175
500000,f,889.909474,250175
500000,f,889.319600,250175
500000,f,892.413293,250175
500000,f,894.415420,250175
500000,f,893.835790,250175
750000,t,238.746943,375352
750000,t,237.206111,375352
750000,t,238.174296,375352
750000,t,237.009938,375352
750000,t,231.207704,375352
750000,t,238.984556,375352
750000,f,2257.832127,375352
750000,f,2261.625266,375352
750000,f,2254.147827,375352
750000,f,2247.039748,375352
750000,f,2270.409784,375352
750000,f,2264.130318,375352
0,t,0.000002,1
0,t,0.000002,1
0,t,0.000002,1
0,t,0.000002,1
0,t,0.000002,1
0,t,0.000002,1
0,f,0.000001,1
0,f,0.000001,1
0,f,0.000001,1
0,f,0.000001,1
0,f,0.000002,1
0,f,0.000001,1
